roomNumber,bin,room_entry_sequence,user_id,join_result,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end
1302,8.0,158.0,yhjj967,FAIL_OVER_CAPACITY,1038546732699,1038547270699
1302,8.0,159.0,yhjj890,FAIL_OVER_CAPACITY,1038546812999,1038546865100
1302,8.0,160.0,yhjj984,FAIL_OVER_CAPACITY,1038547006000,1038547052800
1302,9.0,161.0,yhjj983,FAIL_OVER_CAPACITY,1038547429100,1038548158099
1302,9.0,162.0,yhjj943,FAIL_OVER_CAPACITY,1038547620800,1038547774800
1302,9.0,163.0,yhjj938,FAIL_OVER_CAPACITY,1038547871600,1038552070199
1302,9.0,164.0,yhjj999,FAIL_OVER_CAPACITY,1038549395400,1038549443000
1302,9.0,165.0,yhjj844,FAIL_OVER_CAPACITY,1038549586400,1038550735800
1302,9.0,166.0,yhjj997,FAIL_OVER_CAPACITY,1038549730100,1038549778600
1302,9.0,167.0,yhjj905,FAIL_OVER_CAPACITY,1038550685200,1038550934899
1302,9.0,168.0,yhjj885,FAIL_OVER_CAPACITY,1038551323700,1038557887200
1302,9.0,169.0,yhjj936,FAIL_OVER_CAPACITY,1038551401500,1038551831499
1302,9.0,170.0,yhjj911,FAIL_OVER_CAPACITY,1038551663600,1038557993700
1302,9.0,171.0,yhjj964,FAIL_OVER_CAPACITY,1038552123400,1038552195600
1302,9.0,172.0,yhjj957,FAIL_OVER_CAPACITY,1038552132300,1038552207700
1302,9.0,173.0,yhjj987,FAIL_OVER_CAPACITY,1038553054799,1038553114900
1302,9.0,174.0,yhjj982,FAIL_OVER_CAPACITY,1038553711600,1038553782799
1302,9.0,175.0,yhjj897,FAIL_OVER_CAPACITY,1038553963800,1038554022699
1302,9.0,176.0,yhjj963,FAIL_OVER_CAPACITY,1038554422900,1038558958200
1302,9.0,177.0,yhjj833,FAIL_OVER_CAPACITY,1038554520700,1038554574800
1302,9.0,178.0,yhjj909,FAIL_OVER_CAPACITY,1038555228500,1038555410600
1302,9.0,179.0,yhjj903,FAIL_OVER_CAPACITY,1038555631400,1038555673700
1302,9.0,180.0,yhjj965,FAIL_OVER_CAPACITY,1038556586700,1038556660900
1302,10.0,181.0,yhjj1006,FAIL_OVER_CAPACITY,1038556997500,1038557040800
1302,10.0,182.0,yhjj923,FAIL_OVER_CAPACITY,1038557194799,1038557703000
1302,10.0,183.0,yhjj949,FAIL_OVER_CAPACITY,1038557617300,1038561077800
1302,10.0,184.0,yhjj819,FAIL_OVER_CAPACITY,1038557679600,1038557945000
1302,10.0,185.0,yhjj1017,FAIL_OVER_CAPACITY,1038557760800,1038559588600
1302,10.0,186.0,yhjj1008,FAIL_OVER_CAPACITY,1038557866700,1038558902700
1302,10.0,187.0,yhjj1016,FAIL_OVER_CAPACITY,1038557957900,1038559614999
1302,10.0,188.0,yhjj966,FAIL_OVER_CAPACITY,1038557971300,1038559980000
1302,10.0,189.0,yhjj944,FAIL_OVER_CAPACITY,1038558599300,1038559987600
1302,10.0,190.0,yhjj959,FAIL_OVER_CAPACITY,1038558667100,1038558721100
1302,10.0,191.0,yhjj1014,FAIL_OVER_CAPACITY,1038559899000,1038560271699
1302,10.0,192.0,yhjj970,FAIL_OVER_CAPACITY,1038560157700,1038560196200
1302,10.0,193.0,yhjj1004,FAIL_OVER_CAPACITY,1038560878600,1038561895900
1302,10.0,194.0,yhjj956,FAIL_OVER_CAPACITY,1038560902100,1038560948699
1302,10.0,195.0,yhjj821,FAIL_OVER_CAPACITY,1038561338600,1038562664900
1302,10.0,196.0,yhjj947,FAIL_OVER_CAPACITY,1038561778600,1038563205600
1302,10.0,197.0,yhjj991,FAIL_OVER_CAPACITY,1038562494800,1038562543000
1302,10.0,198.0,yhjj854,FAIL_OVER_CAPACITY,1038562595400,1038564067999
1302,10.0,199.0,yhjj842,FAIL_OVER_CAPACITY,1038563294099,1038563435200
1302,10.0,200.0,yhjj958,FAIL_OVER_CAPACITY,1038564147699,1038564227000
1303,1.0,1.0,yhjj822,SUCCESS,1116896293000,1116896988600
1303,1.0,2.0,yhjj890,SUCCESS,1116904350600,1116904624800
1303,1.0,3.0,yhjj885,SUCCESS,1116904613400,1116904750000
1303,1.0,4.0,yhjj819,SUCCESS,1116914045600,1116914172600
1303,1.0,5.0,yhjj837,SUCCESS,1116925073400,1116925225200
1303,1.0,6.0,yhjj844,SUCCESS,1116928158100,1116928308700
1303,1.0,7.0,yhjj901,SUCCESS,1116940041500,1116940172700
1303,1.0,8.0,yhjj875,SUCCESS,1116942785500,1116943488100
1303,1.0,9.0,yhjj832,SUCCESS,1116962994300,1116963107600
1303,1.0,10.0,yhjj840,SUCCESS,1116964397900,1116964502100
1303,1.0,11.0,yhjj884,SUCCESS,1116972998700,1116973119600
1303,1.0,12.0,yhjj857,SUCCESS,1116973241500,1116973847100
1303,1.0,13.0,yhjj846,SUCCESS,1116973425200,1116974258000
1303,1.0,14.0,yhjj862,SUCCESS,1116982182000,1116982276200
1303,1.0,15.0,yhjj903,SUCCESS,1116982521300,1116989088900
1303,1.0,16.0,yhjj831,SUCCESS,1116992739800,1116992829500
1303,1.0,17.0,yhjj874,SUCCESS,1117004322100,1117004608900
1303,1.0,18.0,yhjj892,SUCCESS,1117004472800,1117004756300
1303,1.0,19.0,yhjj828,SUCCESS,1117004706700,1117004811200
1303,1.0,20.0,yhjj830,SUCCESS,1117015082600,1117015192200
1303,2.0,21.0,yhjj893,SUCCESS,1117015641600,1117015808300
1303,2.0,22.0,yhjj1014,SUCCESS,1117015986500,1117016095100
1303,2.0,23.0,yhjj925,SUCCESS,1117016712600,1117016848500
1303,2.0,24.0,yhjj836,SUCCESS,1117021952400,1117022057900
1303,2.0,25.0,yhjj906,SUCCESS,1117021972300,1117022054900
1303,2.0,26.0,yhjj878,SUCCESS,1117022883900,1117023063700
1303,2.0,27.0,yhjj839,SUCCESS,1117029231100,1117029534100
1303,2.0,28.0,yhjj821,SUCCESS,1117029887600,1117029948800
1303,2.0,29.0,yhjj895,SUCCESS,1117030236100,1117030345700
1303,2.0,30.0,yhjj980,SUCCESS,1117030246600,1117030721900
1303,2.0,31.0,yhjj825,SUCCESS,1117031094500,1117032783000
1303,2.0,32.0,yhjj845,SUCCESS,1117032826400,1117035319300
1303,2.0,33.0,yhjj958,SUCCESS,1117033067700,1117035298600
1303,2.0,34.0,yhjj823,SUCCESS,1117035757200,1117035862400
1303,2.0,35.0,yhjj907,SUCCESS,1117039490600,1117039707400
1303,2.0,36.0,yhjj835,SUCCESS,1117040928900,1117041242800
1303,2.0,37.0,yhjj883,SUCCESS,1117041062800,1117041135500
1303,2.0,38.0,yhjj847,SUCCESS,1117043953000,1117044038700
1303,2.0,39.0,yhjj991,SUCCESS,1117045279100,1117045370500
1303,2.0,40.0,yhjj995,SUCCESS,1117048380100,1117048585500
1303,3.0,41.0,yhjj1002,SUCCESS,1117048577500,1117048647000
1303,3.0,42.0,yhjj932,SUCCESS,1117049727200,1117049806900
1303,3.0,43.0,yhjj904,SUCCESS,1117054170700,1117054245600
1303,3.0,44.0,yhjj939,SUCCESS,1117055754300,1117055901300
1303,3.0,45.0,yhjj865,SUCCESS,1117058178100,1117058254800
1303,3.0,46.0,yhjj924,SUCCESS,1117065374200,1117065452700
1303,3.0,47.0,yhjj944,SUCCESS,1117066741100,1117066820600
1303,3.0,48.0,yhjj918,SUCCESS,1117067933900,1117068020100
1303,3.0,49.0,yhjj908,SUCCESS,1117069065700,1117069190100
1303,3.0,50.0,yhjj826,SUCCESS,1117073873400,1117074858500
1303,3.0,51.0,yhjj913,SUCCESS,1117074029400,1117074098600
1303,3.0,52.0,yhjj951,SUCCESS,1117074681600,1117074850200
1303,3.0,53.0,yhjj920,SUCCESS,1117075520600,1117075860400
1303,3.0,54.0,yhjj988,SUCCESS,1117075714400,1117076600200
1303,3.0,55.0,yhjj940,SUCCESS,1117075840500,1117075915900
1303,3.0,56.0,yhjj938,SUCCESS,1117078007000,1117078093200
1303,3.0,57.0,yhjj842,SUCCESS,1117078249200,1117078315100
1303,3.0,58.0,yhjj876,SUCCESS,1117078518200,1117079533400
1303,3.0,59.0,yhjj994,SUCCESS,1117081378600,1117082340300
1303,3.0,60.0,yhjj861,SUCCESS,1117082798400,1117082862800
1303,4.0,61.0,yhjj960,SUCCESS,1117083478600,1117083547600
1303,4.0,62.0,yhjj864,SUCCESS,1117087195000,1117087326500
1303,4.0,63.0,yhjj961,SUCCESS,1117088590900,1117088850400
1303,4.0,64.0,yhjj1016,SUCCESS,1117088983100,1117089059700
1303,4.0,65.0,yhjj998,SUCCESS,1117089180400,1117089247500
1303,4.0,66.0,yhjj955,SUCCESS,1117089279400,1117089701300
1303,4.0,67.0,yhjj891,SUCCESS,1117091141600,1117091200600
1303,4.0,68.0,yhjj866,SUCCESS,1117092221100,1117092424900
1303,4.0,69.0,yhjj852,SUCCESS,1117092389600,1117092703700
1303,4.0,70.0,yhjj827,SUCCESS,1117092510400,1117093287500
1303,4.0,71.0,yhjj949,SUCCESS,1117092603200,1117092655700
1303,4.0,72.0,yhjj1017,SUCCESS,1117092823500,1117092951700
1303,4.0,73.0,yhjj1015,SUCCESS,1117093073600,1117093118600
1303,4.0,74.0,yhjj953,SUCCESS,1117093713300,1117093944800
1303,4.0,75.0,yhjj888,SUCCESS,1117096705600,1117096765500
1303,4.0,76.0,yhjj849,SUCCESS,1117097536800,1117097596500
1303,4.0,77.0,yhjj993,SUCCESS,1117097828900,1117097974000
1303,4.0,78.0,yhjj987,SUCCESS,1117098716900,1117098772000
1303,4.0,79.0,yhjj942,SUCCESS,1117098938800,1117099546400
1303,4.0,80.0,yhjj1003,SUCCESS,1117100814700,1117104309500
1303,5.0,81.0,yhjj963,SUCCESS,1117100930400,1117100991400
1303,5.0,82.0,yhjj972,SUCCESS,1117101112600,1117101190100
1303,5.0,83.0,yhjj992,SUCCESS,1117101467500,1117101520500
1303,5.0,84.0,yhjj880,SUCCESS,1117103014500,1117105907800
1303,5.0,85.0,yhjj1013,SUCCESS,1117103248500,1117103348500
1303,5.0,86.0,yhjj936,SUCCESS,1117103362100,1117105696000
1303,5.0,87.0,yhjj916,SUCCESS,1117104916500,1117107806700
1303,5.0,88.0,yhjj855,SUCCESS,1117105051000,1117105326200
1303,5.0,89.0,yhjj981,SUCCESS,1117107462600,1117107708000
1303,5.0,90.0,yhjj967,SUCCESS,1117112404200,1117112473100
1303,5.0,91.0,yhjj1000,SUCCESS,1117112994300,1117113087800
1303,5.0,92.0,yhjj973,SUCCESS,1117113417000,1117113467500
1303,5.0,93.0,yhjj869,SUCCESS,1117115661600,1117115720000
1303,5.0,94.0,yhjj985,SUCCESS,1117117120100,1117117181300
1303,5.0,95.0,yhjj986,SUCCESS,1117118374600,1117118441200
1303,5.0,96.0,yhjj829,SUCCESS,1117122329800,1117122457100
1303,5.0,97.0,yhjj930,SUCCESS,1117122554600,1117122601700
1303,5.0,98.0,yhjj978,SUCCESS,1117123093700,1117123146500
1303,5.0,99.0,yhjj917,SUCCESS,1117125393800,1117125449400
1303,5.0,100.0,yhjj843,FAIL_OVER_CAPACITY,1117125520800,1117125721700
1303,6.0,101.0,yhjj937,FAIL_OVER_CAPACITY,1117125643600,1117125751100
1303,6.0,102.0,yhjj863,FAIL_OVER_CAPACITY,1117128022100,1117128076800
1303,6.0,103.0,yhjj929,FAIL_OVER_CAPACITY,1117128881600,1117129553200
1303,6.0,104.0,yhjj900,FAIL_OVER_CAPACITY,1117129043700,1117129172100
1303,6.0,105.0,yhjj870,FAIL_OVER_CAPACITY,1117129280600,1117129371300
1303,6.0,106.0,yhjj909,FAIL_OVER_CAPACITY,1117130088000,1117130142500
1303,6.0,107.0,yhjj879,FAIL_OVER_CAPACITY,1117130308400,1117130387800
1303,6.0,108.0,yhjj911,FAIL_OVER_CAPACITY,1117132207700,1117132301900
1303,6.0,109.0,yhjj923,FAIL_OVER_CAPACITY,1117132274900,1117132440300
1303,6.0,110.0,yhjj868,FAIL_OVER_CAPACITY,1117132906100,1117133175800
1303,6.0,111.0,yhjj882,FAIL_OVER_CAPACITY,1117133665300,1117133753000
1303,6.0,112.0,yhjj997,FAIL_OVER_CAPACITY,1117133905800,1117133957900
1303,6.0,113.0,yhjj889,FAIL_OVER_CAPACITY,1117135015800,1117135079900
1303,6.0,114.0,yhjj922,FAIL_OVER_CAPACITY,1117135099100,1117135152300
1303,6.0,115.0,yhjj881,FAIL_OVER_CAPACITY,1117135315400,1117135380500
1303,6.0,116.0,yhjj1011,FAIL_OVER_CAPACITY,1117136384300,1117136438500
1303,6.0,117.0,yhjj1010,FAIL_OVER_CAPACITY,1117136972800,1117137025200
1303,6.0,118.0,yhjj971,FAIL_OVER_CAPACITY,1117138255400,1117138317400
1303,6.0,119.0,yhjj928,FAIL_OVER_CAPACITY,1117138853500,1117139746200
1303,6.0,120.0,yhjj933,FAIL_OVER_CAPACITY,1117139944600,1117140002100
1303,7.0,121.0,yhjj851,FAIL_OVER_CAPACITY,1117140414800,1117140478000
1303,7.0,122.0,yhjj982,FAIL_OVER_CAPACITY,1117140781500,1117140908700
1303,7.0,123.0,yhjj898,FAIL_OVER_CAPACITY,1117141315500,1117141365200
1303,7.0,124.0,yhjj867,FAIL_OVER_CAPACITY,1117142838600,1117143307000
1303,7.0,125.0,yhjj957,FAIL_OVER_CAPACITY,1117142937700,1117142983500
1303,7.0,126.0,yhjj1001,FAIL_OVER_CAPACITY,1117143084900,1117143299500
1303,7.0,127.0,yhjj886,FAIL_OVER_CAPACITY,1117143181700,1117143551400
1303,7.0,128.0,yhjj984,FAIL_OVER_CAPACITY,1117143422000,1117147151300
1303,7.0,129.0,yhjj873,FAIL_OVER_CAPACITY,1117143465200,1117147102500
1303,7.0,130.0,yhjj1006,FAIL_OVER_CAPACITY,1117143534500,1117143615300
1303,7.0,131.0,yhjj975,FAIL_OVER_CAPACITY,1117145165100,1117145345000
1303,7.0,132.0,yhjj848,FAIL_OVER_CAPACITY,1117147754200,1117156773800
1303,7.0,133.0,yhjj969,FAIL_OVER_CAPACITY,1117147907000,1117147946900
1303,7.0,134.0,yhjj853,FAIL_OVER_CAPACITY,1117148799000,1117149337200
1303,7.0,135.0,yhjj841,FAIL_OVER_CAPACITY,1117149546400,1117149586300
1303,7.0,136.0,yhjj999,FAIL_OVER_CAPACITY,1117149673700,1117149714000
1303,7.0,137.0,yhjj1018,FAIL_OVER_CAPACITY,1117151620300,1117151847400
1303,7.0,138.0,yhjj1009,FAIL_OVER_CAPACITY,1117152793000,1117153613400
1303,7.0,139.0,yhjj968,FAIL_OVER_CAPACITY,1117152906300,1117152970400
1303,7.0,140.0,yhjj872,FAIL_OVER_CAPACITY,1117154381300,1117154586200
1303,8.0,141.0,yhjj921,FAIL_OVER_CAPACITY,1117154618500,1117154667600
1303,8.0,142.0,yhjj983,FAIL_OVER_CAPACITY,1117154919400,1117155076900
1303,8.0,143.0,yhjj931,FAIL_OVER_CAPACITY,1117155434100,1117155474100
1303,8.0,144.0,yhjj959,FAIL_OVER_CAPACITY,1117157080500,1117157122200
1303,8.0,145.0,yhjj1007,FAIL_OVER_CAPACITY,1117157580300,1117157673700
1303,8.0,146.0,yhjj976,FAIL_OVER_CAPACITY,1117158107200,1117158160500
1303,8.0,147.0,yhjj966,FAIL_OVER_CAPACITY,1117159273700,1117159344000
1303,8.0,148.0,yhjj914,FAIL_OVER_CAPACITY,1117159423500,1117159723000
1303,8.0,149.0,yhjj877,FAIL_OVER_CAPACITY,1117160015600,1117162951200
1303,8.0,150.0,yhjj996,FAIL_OVER_CAPACITY,1117160090500,1117160140500
1303,8.0,151.0,yhjj948,FAIL_OVER_CAPACITY,1117160536700,1117160576700
1303,8.0,152.0,yhjj820,FAIL_OVER_CAPACITY,1117161115800,1117161165400
1303,8.0,153.0,yhjj974,FAIL_OVER_CAPACITY,1117161778400,1117161899600
1303,8.0,154.0,yhjj1008,FAIL_OVER_CAPACITY,1117161879500,1117172317800
1303,8.0,155.0,yhjj962,FAIL_OVER_CAPACITY,1117161938700,1117177958100
1303,8.0,156.0,yhjj965,FAIL_OVER_CAPACITY,1117161950500,1117161996300
1303,8.0,157.0,yhjj899,FAIL_OVER_CAPACITY,1117162133500,1117162169500
1303,8.0,158.0,yhjj989,FAIL_OVER_CAPACITY,1117162665800,1117162705200
1303,8.0,159.0,yhjj871,FAIL_OVER_CAPACITY,1117164109500,1117164301700
1303,8.0,160.0,yhjj947,FAIL_OVER_CAPACITY,1117164264300,1117173080900
1303,9.0,161.0,yhjj896,FAIL_OVER_CAPACITY,1117164336100,1117175664700
1303,9.0,162.0,yhjj902,FAIL_OVER_CAPACITY,1117167181700,1117167690100
1303,9.0,163.0,yhjj946,FAIL_OVER_CAPACITY,1117167880800,1117167929600
1303,9.0,164.0,yhjj956,FAIL_OVER_CAPACITY,1117168118200,1117168184600
1303,9.0,165.0,yhjj952,FAIL_OVER_CAPACITY,1117168312000,1117171181700
1303,9.0,166.0,yhjj850,FAIL_OVER_CAPACITY,1117168424500,1117179722800
1303,9.0,167.0,yhjj887,FAIL_OVER_CAPACITY,1117168509500,1117168552300
1303,9.0,168.0,yhjj990,FAIL_OVER_CAPACITY,1117168884300,1117178421800
1303,9.0,169.0,yhjj935,FAIL_OVER_CAPACITY,1117169096700,1117183619200
1303,9.0,170.0,yhjj941,FAIL_OVER_CAPACITY,1117169875700,1117169923600
1303,9.0,171.0,yhjj979,FAIL_OVER_CAPACITY,1117170046600,1117170690500
1303,9.0,172.0,yhjj954,FAIL_OVER_CAPACITY,1117171929600,1117172013100
1303,9.0,173.0,yhjj950,FAIL_OVER_CAPACITY,1117172566600,1117172605700
1303,9.0,174.0,yhjj1012,FAIL_OVER_CAPACITY,1117173825400,1117173878100
1303,9.0,175.0,yhjj943,FAIL_OVER_CAPACITY,1117174825000,1117174892300
1303,9.0,176.0,yhjj945,FAIL_OVER_CAPACITY,1117175912100,1117175967700
1303,9.0,177.0,yhjj858,FAIL_OVER_CAPACITY,1117178058700,1117180434700
1303,9.0,178.0,yhjj910,FAIL_OVER_CAPACITY,1117178150000,1117180943200
1303,9.0,179.0,yhjj926,FAIL_OVER_CAPACITY,1117178260500,1117182018800
1303,9.0,180.0,yhjj1005,FAIL_OVER_CAPACITY,1117178352100,1117181290300
1303,10.0,181.0,yhjj854,FAIL_OVER_CAPACITY,1117178550800,1117178593400
1303,10.0,182.0,yhjj824,FAIL_OVER_CAPACITY,1117179143200,1117179186100
1303,10.0,183.0,yhjj977,FAIL_OVER_CAPACITY,1117179320900,1117181770300
1303,10.0,184.0,yhjj912,FAIL_OVER_CAPACITY,1117179479500,1117181818400
1303,10.0,185.0,yhjj905,FAIL_OVER_CAPACITY,1117179984800,1117180037700
1303,10.0,186.0,yhjj897,FAIL_OVER_CAPACITY,1117180797100,1117180837800
1303,10.0,187.0,yhjj970,FAIL_OVER_CAPACITY,1117180991300,1117182904500
1303,10.0,188.0,yhjj934,FAIL_OVER_CAPACITY,1117181088500,1117181135600
1303,10.0,189.0,yhjj919,FAIL_OVER_CAPACITY,1117181237500,1117183239200
1303,10.0,190.0,yhjj894,FAIL_OVER_CAPACITY,1117181912100,1117184696500
1303,10.0,191.0,yhjj1004,FAIL_OVER_CAPACITY,1117182130400,1117182622200
1303,10.0,192.0,yhjj856,FAIL_OVER_CAPACITY,1117182184000,1117182229100
1303,10.0,193.0,yhjj834,FAIL_OVER_CAPACITY,1117182209700,1117183770100
1303,10.0,194.0,yhjj859,FAIL_OVER_CAPACITY,1117183059400,1117183217800
1303,10.0,195.0,yhjj838,FAIL_OVER_CAPACITY,1117183172200,1117183279600
1303,10.0,196.0,yhjj915,FAIL_OVER_CAPACITY,1117183233100,1117183277100
1303,10.0,197.0,yhjj964,FAIL_OVER_CAPACITY,1117183383300,1117184461600
1303,10.0,198.0,yhjj860,FAIL_OVER_CAPACITY,1117183727800,1117185093400
1303,10.0,199.0,yhjj833,FAIL_OVER_CAPACITY,1117183737800,1117185525600
1303,10.0,200.0,yhjj927,FAIL_OVER_CAPACITY,1117184470400,1117184608300
1304,1.0,1.0,yhjj842,SUCCESS,1200168999400,1200170009900
1304,1.0,2.0,yhjj859,SUCCESS,1200169297400,1200169917800
1304,1.0,3.0,yhjj861,SUCCESS,1200169306300,1200170074100
1304,1.0,4.0,yhjj829,SUCCESS,1200177153100,1200177294800
1304,1.0,5.0,yhjj853,SUCCESS,1200178734900,1200178858800
1304,1.0,6.0,yhjj836,SUCCESS,1200179390100,1200179542400
1304,1.0,7.0,yhjj874,SUCCESS,1200183191300,1200183357800
1304,1.0,8.0,yhjj837,SUCCESS,1200191157200,1200192008800
1304,1.0,9.0,yhjj822,SUCCESS,1200191971200,1200192083500
1304,1.0,10.0,yhjj907,SUCCESS,1200193005400,1200193113500
1304,1.0,11.0,yhjj892,SUCCESS,1200193297600,1200193399800
1304,1.0,12.0,yhjj849,SUCCESS,1200194247600,1200194371300
1304,1.0,13.0,yhjj848,SUCCESS,1200208244800,1200208354700
1304,1.0,14.0,yhjj850,SUCCESS,1200208286500,1200208471600
1304,1.0,15.0,yhjj847,SUCCESS,1200217333200,1200217429100
1304,1.0,16.0,yhjj913,SUCCESS,1200218758900,1200218957300
1304,1.0,17.0,yhjj820,SUCCESS,1200220665300,1200220779300
1304,1.0,18.0,yhjj872,SUCCESS,1200220887100,1200220961900
1304,1.0,19.0,yhjj851,SUCCESS,1200222825600,1200223240100
1304,1.0,20.0,yhjj862,SUCCESS,1200223249800,1200229358500
1304,2.0,21.0,yhjj898,SUCCESS,1200228880300,1200228967600
1304,2.0,22.0,yhjj925,SUCCESS,1200237381500,1200239632200
1304,2.0,23.0,yhjj930,SUCCESS,1200237562000,1200264743300
1304,2.0,24.0,yhjj882,SUCCESS,1200237572900,1200259474500
1304,2.0,25.0,yhjj832,SUCCESS,1200237885500,1200239013500
1304,2.0,26.0,yhjj897,SUCCESS,1200239045000,1200239124600
1304,2.0,27.0,yhjj875,SUCCESS,1200239993800,1200244338900
1304,2.0,28.0,yhjj970,SUCCESS,1200240386400,1200240456200
1304,2.0,29.0,yhjj900,SUCCESS,1200246195100,1200246274400
1304,2.0,30.0,yhjj831,SUCCESS,1200247364200,1200285540900
1304,2.0,31.0,yhjj890,SUCCESS,1200267465000,1200282369700
1304,2.0,32.0,yhjj894,SUCCESS,1200282404800,1200286289500
1304,2.0,33.0,yhjj841,SUCCESS,1200282725100,1200283401800
1304,2.0,34.0,yhjj844,SUCCESS,1200290473100,1200290545700
1304,2.0,35.0,yhjj833,SUCCESS,1200294094000,1200294163900
1304,2.0,36.0,yhjj877,SUCCESS,1200299103200,1200299167200
1304,2.0,37.0,yhjj840,SUCCESS,1200299385800,1200303074300
1304,2.0,38.0,yhjj839,SUCCESS,1200312218200,1200312313500
1304,2.0,39.0,yhjj884,SUCCESS,1200322882200,1200322958400
1304,2.0,40.0,yhjj885,SUCCESS,1200326314500,1200326386400
1304,3.0,41.0,yhjj887,SUCCESS,1200326621400,1200326691500
1304,3.0,42.0,yhjj999,SUCCESS,1200329533500,1200329772600
1304,3.0,43.0,yhjj932,SUCCESS,1200332722200,1200332927100
1304,3.0,44.0,yhjj864,SUCCESS,1200338018800,1200338092300
1304,3.0,45.0,yhjj895,SUCCESS,1200339309000,1200339388500
1304,3.0,46.0,yhjj902,SUCCESS,1200342308700,1200342398700
1304,3.0,47.0,yhjj823,SUCCESS,1200342662800,1200342734900
1304,3.0,48.0,yhjj1008,SUCCESS,1200343245500,1200343322700
1304,3.0,49.0,yhjj973,SUCCESS,1200348500400,1200348580100
1304,3.0,50.0,yhjj852,SUCCESS,1200349348500,1200349495200
1304,3.0,51.0,yhjj910,SUCCESS,1200350506300,1200350671900
1304,3.0,52.0,yhjj838,SUCCESS,1200351028900,1200351084800
1304,3.0,53.0,yhjj1001,SUCCESS,1200354059100,1200354123000
1304,3.0,54.0,yhjj919,SUCCESS,1200354299900,1200354550900
1304,3.0,55.0,yhjj865,SUCCESS,1200354842600,1200354900700
1304,3.0,56.0,yhjj1012,SUCCESS,1200358074300,1200358147900
1304,3.0,57.0,yhjj904,SUCCESS,1200358089400,1200358150400
1304,3.0,58.0,yhjj927,SUCCESS,1200360385100,1200360458500
1304,3.0,59.0,yhjj914,SUCCESS,1200360556000,1200360779400
1304,3.0,60.0,yhjj974,SUCCESS,1200360850500,1200360916900
1304,4.0,61.0,yhjj878,SUCCESS,1200361522200,1200361603800
1304,4.0,62.0,yhjj1004,SUCCESS,1200362336600,1200363782400
1304,4.0,63.0,yhjj843,SUCCESS,1200362667400,1200363586100
1304,4.0,64.0,yhjj924,SUCCESS,1200362769800,1200362819700
1304,4.0,65.0,yhjj880,SUCCESS,1200364224500,1200364291000
1304,4.0,66.0,yhjj960,SUCCESS,1200369103700,1200369160300
1304,4.0,67.0,yhjj1009,SUCCESS,1200370679200,1200370755100
1304,4.0,68.0,yhjj962,SUCCESS,1200371645500,1200371708600
1304,4.0,69.0,yhjj917,SUCCESS,1200375336400,1200375479000
1304,4.0,70.0,yhjj883,SUCCESS,1200375581900,1200375818500
1304,4.0,71.0,yhjj977,SUCCESS,1200375947900,1200376173900
1304,4.0,72.0,yhjj935,SUCCESS,1200375987700,1200376217900
1304,4.0,73.0,yhjj945,SUCCESS,1200376094700,1200378022700
1304,4.0,74.0,yhjj899,SUCCESS,1200376495500,1200376588200
1304,4.0,75.0,yhjj951,SUCCESS,1200376669700,1200379338700
1304,4.0,76.0,yhjj888,SUCCESS,1200378009400,1200378129400
1304,4.0,77.0,yhjj1015,SUCCESS,1200379130800,1200380141900
1304,4.0,78.0,yhjj835,SUCCESS,1200379212300,1200379268700
1304,4.0,79.0,yhjj939,SUCCESS,1200383620700,1200383690400
1304,4.0,80.0,yhjj845,SUCCESS,1200384332500,1200384400200
1304,5.0,81.0,yhjj906,SUCCESS,1200384869400,1200384922400
1304,5.0,82.0,yhjj921,SUCCESS,1200390288700,1200390357800
1304,5.0,83.0,yhjj821,SUCCESS,1200390749100,1200390826200
1304,5.0,84.0,yhjj827,SUCCESS,1200390934300,1200391049300
1304,5.0,85.0,yhjj856,SUCCESS,1200391651800,1200391698600
1304,5.0,86.0,yhjj916,SUCCESS,1200393254500,1200393318000
1304,5.0,87.0,yhjj871,SUCCESS,1200394950900,1200395003800
1304,5.0,88.0,yhjj946,SUCCESS,1200402189500,1200402251700
1304,5.0,89.0,yhjj988,SUCCESS,1200403095000,1200403154800
1304,5.0,90.0,yhjj846,SUCCESS,1200403668600,1200403725100
1304,5.0,91.0,yhjj1013,SUCCESS,1200405508400,1200405575900
1304,5.0,92.0,yhjj993,SUCCESS,1200405787000,1200405911600
1304,5.0,93.0,yhjj944,SUCCESS,1200405848700,1200405897000
1304,5.0,94.0,yhjj915,SUCCESS,1200407050700,1200407100700
1304,5.0,95.0,yhjj931,SUCCESS,1200407538100,1200407596900
1304,5.0,96.0,yhjj963,SUCCESS,1200407782700,1200407942200
1304,5.0,97.0,yhjj863,SUCCESS,1200408359800,1200408405000
1304,5.0,98.0,yhjj994,SUCCESS,1200409824900,1200409911600
1304,5.0,99.0,yhjj869,SUCCESS,1200413979700,1200414164600
1304,5.0,100.0,yhjj870,FAIL_OVER_CAPACITY,1200414806900,1200414865000
1304,6.0,101.0,yhjj947,FAIL_OVER_CAPACITY,1200416432900,1200416619000
1304,6.0,102.0,yhjj854,FAIL_OVER_CAPACITY,1200416553800,1200416690200
1304,6.0,103.0,yhjj1016,FAIL_OVER_CAPACITY,1200416784100,1200416835100
1304,6.0,104.0,yhjj1017,FAIL_OVER_CAPACITY,1200416933500,1200416984900
1304,6.0,105.0,yhjj979,FAIL_OVER_CAPACITY,1200418629000,1200418684900
